age,gender,Mobile Phone risk rating,blue collar or white collar,Doing Sports,education,Vacations,phone price
73,Female,3,0,0,Bachelor’s degree,2,1

40,Male,6,1,0,High school diploma or equivalent,0,1

55,Female,5,1,0,Less than high school,0,1

62,Female,7,1,1,Less than high school,8,0

37,Male,4,0,0,Master’s degree,0,1

44,Female,1,1,0,Bachelor’s degree,0,0

75,Male,2,1,0,Bachelor’s degree,2,0

65,Male,5,0,0,Master’s degree,1,1

24,Male,2,0,0,"Some college, no degree",3,0

40,Male,6,0,1,Doctoral degree,6,0

76,Male,6,0,1,Bachelor’s degree,8,0

58,Male,9,1,0,High school diploma or equivalent,8,1

47,Male,5,1,0,Associate degree,5,0

19,Female,5,1,0,Associate degree,0,1

55,Female,5,1,0,Less than high school,8,0

56,Male,4,1,0,"Some college, no degree",1,0

40,Male,4,0,0,High school diploma or equivalent,8,0

21,Female,7,0,0,Doctoral degree,6,1

75,Male,10,1,1,High school diploma or equivalent,9,1

31,Male,9,1,1,Bachelor’s degree,5,1

36,Male,7,0,1,"Some college, no degree",9,0

72,Male,4,1,1,Associate degree,3,0

32,Male,4,1,0,Associate degree,6,0

53,Male,6,1,0,Doctoral degree,3,1

66,Female,7,1,0,Doctoral degree,7,1

62,Female,9,1,1,Doctoral degree,8,1

73,Male,5,0,0,Master’s degree,1,1

56,Male,5,1,0,Doctoral degree,3,1

66,Male,7,1,1,"Some college, no degree",9,0

47,Male,4,1,0,Bachelor’s degree,5,0

29,Male,8,1,1,Less than high school,4,1

72,Male,3,0,1,Master’s degree,1,0

46,Male,9,0,1,Doctoral degree,7,1

22,Female,4,1,1,Master’s degree,2,0

64,Male,6,1,0,Master’s degree,1,1

28,Female,3,1,0,Doctoral degree,6,0

56,Male,9,0,1,Associate degree,6,1

52,Male,7,1,0,Associate degree,6,1

71,Female,6,0,0,High school diploma or equivalent,9,1

40,Male,4,0,1,"Some college, no degree",1,0

49,Female,3,1,1,Bachelor’s degree,3,0

50,Male,6,1,1,Doctoral degree,6,0

43,Male,6,1,0,Less than high school,3,1

51,Male,6,0,1,"Some college, no degree",6,0

59,Female,9,1,1,High school diploma or equivalent,8,1

18,Female,5,1,0,Master’s degree,0,1

72,Male,6,0,1,Associate degree,9,0

50,Male,4,0,1,Less than high school,2,0

56,Male,6,0,0,Doctoral degree,5,1

43,Female,6,1,1,Less than high school,7,0

33,Female,8,1,1,Bachelor’s degree,9,1

37,Male,4,0,0,Associate degree,4,1

37,Male,6,0,0,Master’s degree,7,1

62,Female,4,1,0,Less than high school,5,0

21,Male,6,0,1,Bachelor’s degree,8,0

47,Female,9,1,1,"Some college, no degree",8,1

18,Female,4,0,0,Associate degree,9,0

45,Male,11,1,1,Less than high school,6,1

20,Female,4,1,1,Associate degree,0,0

48,Female,2,1,0,Less than high school,1,0

73,Male,7,1,1,Bachelor’s degree,1,1

37,Male,5,0,1,Bachelor’s degree,9,0

63,Male,2,1,0,Doctoral degree,4,0

58,Female,8,1,0,High school diploma or equivalent,7,1

45,Male,5,1,1,"Some college, no degree",3,0

31,Male,3,1,0,Associate degree,0,0

33,Female,6,0,1,Doctoral degree,0,1

57,Female,0,0,0,Bachelor’s degree,3,0

59,Male,6,1,1,Bachelor’s degree,6,0

48,Female,3,1,1,Bachelor’s degree,3,0

35,Male,4,0,1,Less than high school,2,0

66,Male,5,0,0,Doctoral degree,1,1

60,Female,3,1,0,Bachelor’s degree,9,0

40,Female,6,0,0,Associate degree,7,1

55,Male,7,1,1,Associate degree,7,0

61,Male,10,1,1,High school diploma or equivalent,7,1

66,Female,10,1,1,"Some college, no degree",7,1

68,Female,5,0,1,Associate degree,7,0

73,Male,6,1,0,High school diploma or equivalent,8,0

30,Male,5,0,0,Master’s degree,2,1

50,Female,8,0,1,Doctoral degree,6,1

35,Female,4,0,0,"Some college, no degree",4,1

70,Female,0,0,0,Doctoral degree,1,0

72,Female,3,1,1,Bachelor’s degree,0,0

47,Female,2,1,0,High school diploma or equivalent,4,0

30,Female,6,0,1,Less than high school,4,1

21,Female,8,1,1,Bachelor’s degree,3,1

46,Male,4,1,1,Doctoral degree,3,0

76,Male,4,0,0,Less than high school,8,0

73,Female,4,1,1,Doctoral degree,2,0

39,Male,4,1,0,Less than high school,4,0

63,Male,5,1,0,Master’s degree,9,0

50,Male,1,0,0,Associate degree,0,0

24,Female,6,0,1,High school diploma or equivalent,6,0

60,Male,6,1,0,Associate degree,2,1

37,Female,3,0,1,"Some college, no degree",2,0

76,Female,5,0,1,Doctoral degree,3,1

63,Female,8,1,1,Master’s degree,8,1

42,Female,9,1,1,Bachelor’s degree,7,1

60,Female,4,0,1,Bachelor’s degree,6,0

46,Male,7,0,1,"Some college, no degree",7,0

38,Female,3,1,0,High school diploma or equivalent,2,0

63,Male,6,0,1,Bachelor’s degree,2,1

37,Male,11,1,1,"Some college, no degree",8,1

43,Male,4,1,1,Associate degree,2,0

63,Male,9,0,1,Associate degree,8,1

23,Female,8,0,1,Master’s degree,9,1

65,Female,3,0,1,Bachelor’s degree,3,0

52,Female,3,0,0,Bachelor’s degree,3,1

37,Male,4,0,0,Less than high school,7,0

68,Male,7,1,1,Less than high school,5,0

40,Male,4,0,0,Associate degree,3,1

21,Male,8,1,0,Less than high school,2,1

40,Male,5,1,0,Doctoral degree,2,1

40,Male,4,0,1,Less than high school,3,0

70,Male,7,0,1,Less than high school,0,1

41,Female,9,1,1,Associate degree,5,1

64,Male,7,0,1,Less than high school,8,0

24,Female,8,0,1,"Some college, no degree",9,1

51,Female,1,0,0,"Some college, no degree",0,0

23,Female,8,1,0,Less than high school,8,1

75,Female,5,1,0,High school diploma or equivalent,3,1

29,Female,6,1,1,Master’s degree,2,1

48,Female,6,1,1,"Some college, no degree",9,0

41,Male,5,1,1,Bachelor’s degree,2,0

20,Male,7,0,1,"Some college, no degree",9,0

22,Female,5,1,0,Less than high school,9,0

36,Female,4,1,0,High school diploma or equivalent,8,0

24,Male,6,1,0,Bachelor’s degree,2,1

23,Male,5,0,1,Master’s degree,9,0

73,Female,5,0,0,Doctoral degree,9,1

19,Female,4,0,0,Bachelor’s degree,2,1

28,Male,7,0,1,Less than high school,5,0

34,Male,6,1,1,Doctoral degree,8,0

73,Male,9,0,1,Doctoral degree,8,1

67,Male,3,0,0,Less than high school,2,0

22,Male,10,1,0,High school diploma or equivalent,8,1

31,Male,10,1,1,Associate degree,9,1

34,Male,7,0,1,High school diploma or equivalent,1,1

47,Male,7,1,1,Less than high school,7,0

73,Male,4,1,0,Less than high school,1,0

18,Female,9,1,1,Associate degree,9,1

35,Female,3,1,1,Doctoral degree,4,0

37,Female,8,1,1,Bachelor’s degree,5,1

52,Female,4,1,0,Less than high school,7,0

71,Male,6,1,1,Associate degree,5,0

34,Female,5,0,1,Doctoral degree,2,1

44,Male,1,0,0,Associate degree,1,0

44,Male,5,1,0,Master’s degree,3,1

62,Female,4,0,0,High school diploma or equivalent,9,0

60,Female,7,1,0,Doctoral degree,5,1

65,Male,10,1,1,Bachelor’s degree,7,1

77,Male,4,0,0,Doctoral degree,3,1

27,Female,4,0,1,Bachelor’s degree,5,0

48,Female,4,1,0,Master’s degree,0,1

74,Male,4,1,0,Less than high school,4,0

46,Female,6,1,1,Doctoral degree,6,0

69,Male,9,1,1,Doctoral degree,7,1

44,Male,5,1,0,Master’s degree,5,0

68,Female,3,0,0,Less than high school,5,0

55,Male,3,0,0,High school diploma or equivalent,3,0

36,Female,2,0,1,Doctoral degree,0,0

69,Female,3,0,0,High school diploma or equivalent,7,0

71,Male,3,0,1,Bachelor’s degree,4,0

54,Female,4,1,1,Master’s degree,4,0

39,Female,7,1,1,Doctoral degree,1,1

38,Female,9,0,1,"Some college, no degree",9,1

55,Male,7,0,1,High school diploma or equivalent,9,0

60,Male,6,1,0,"Some college, no degree",4,1

21,Female,5,0,1,Master’s degree,5,0

62,Male,7,1,1,Master’s degree,3,1

66,Female,2,0,0,Less than high school,4,0

37,Female,7,1,1,Bachelor’s degree,2,1

18,Male,6,0,0,Master’s degree,0,1

66,Female,5,0,0,"Some college, no degree",3,1

67,Male,5,0,1,Doctoral degree,5,0

70,Male,7,1,1,"Some college, no degree",9,0

54,Female,7,1,1,"Some college, no degree",6,0

28,Female,6,0,1,Less than high school,1,1

38,Male,4,1,0,Doctoral degree,5,0

45,Male,8,1,1,Associate degree,4,1

26,Male,1,0,0,Bachelor’s degree,0,0

77,Male,6,1,0,"Some college, no degree",6,0

43,Female,3,0,1,High school diploma or equivalent,4,0

44,Male,9,1,1,Master’s degree,8,1

40,Female,5,0,1,Associate degree,5,0

38,Female,1,0,0,"Some college, no degree",2,0

58,Female,3,1,0,Doctoral degree,8,0

74,Female,8,1,1,Associate degree,8,1

36,Female,4,0,1,Associate degree,8,0

54,Female,8,0,1,Associate degree,7,1

43,Male,7,0,0,Bachelor’s degree,6,1

64,Male,4,0,0,Master’s degree,3,1

32,Female,5,1,0,Doctoral degree,1,1

62,Female,6,1,1,Master’s degree,2,1

44,Male,7,0,1,Bachelor’s degree,4,1

31,Female,6,1,1,"Some college, no degree",6,0

55,Male,8,0,1,Bachelor’s degree,7,1

35,Male,7,1,0,Master’s degree,8,1

52,Female,3,1,1,Doctoral degree,1,0

69,Male,5,1,0,Doctoral degree,0,1

68,Female,3,0,0,Bachelor’s degree,3,1

52,Male,4,0,1,Doctoral degree,3,0

41,Female,3,0,1,Associate degree,4,0

32,Female,8,0,1,Bachelor’s degree,9,1

46,Female,2,0,0,Doctoral degree,6,0

36,Male,7,1,0,Associate degree,6,1

57,Male,5,0,0,Associate degree,3,1

31,Male,4,0,0,High school diploma or equivalent,9,0

65,Male,9,1,1,Master’s degree,6,1

70,Male,4,0,1,"Some college, no degree",1,0

72,Male,8,0,1,Less than high school,4,1

19,Female,5,1,0,Doctoral degree,4,1

59,Female,4,0,0,Less than high school,9,0

51,Male,5,0,1,Doctoral degree,9,0

18,Male,5,0,1,Doctoral degree,3,0

51,Female,6,1,1,Master’s degree,5,0

35,Male,6,1,1,Less than high school,2,0

29,Male,9,1,0,High school diploma or equivalent,9,1

69,Female,7,0,1,Master’s degree,8,1

56,Female,6,0,1,Bachelor’s degree,1,1

73,Male,1,0,0,Master’s degree,0,0

61,Male,3,0,0,High school diploma or equivalent,0,0

62,Female,4,0,0,Doctoral degree,4,1

70,Female,4,0,0,Master’s degree,2,1

71,Male,8,1,1,Less than high school,7,0

61,Female,5,1,1,High school diploma or equivalent,1,0

36,Female,9,1,1,Associate degree,9,1

51,Male,4,1,0,Master’s degree,7,0

48,Male,7,0,0,Less than high school,8,1

25,Female,4,1,1,Bachelor’s degree,1,0

49,Male,6,1,0,Less than high school,8,0

43,Female,6,1,1,High school diploma or equivalent,6,0

25,Male,5,1,0,"Some college, no degree",6,0

50,Male,8,1,0,Bachelor’s degree,7,1

41,Female,6,0,1,Less than high school,2,1

71,Male,5,0,0,High school diploma or equivalent,2,1

72,Male,7,0,1,"Some college, no degree",9,0

44,Male,8,0,1,Doctoral degree,5,1

28,Female,3,0,0,Master’s degree,3,1

54,Female,5,1,1,"Some college, no degree",0,0

60,Male,4,0,0,Less than high school,6,0

48,Male,5,1,1,Bachelor’s degree,4,0

61,Female,6,0,0,Bachelor’s degree,5,1

26,Male,7,0,1,"Some college, no degree",2,1

75,Male,7,0,1,High school diploma or equivalent,3,1

50,Female,4,0,0,High school diploma or equivalent,7,0

26,Female,1,0,0,"Some college, no degree",4,0

26,Male,6,0,1,Doctoral degree,7,0

38,Female,3,1,1,Doctoral degree,3,0

34,Female,9,1,1,Master’s degree,7,1

48,Female,7,0,1,Bachelor’s degree,7,1

63,Male,7,0,0,High school diploma or equivalent,8,1

62,Female,6,0,1,Associate degree,2,1

45,Female,3,1,0,Associate degree,8,0

51,Male,9,1,0,Less than high school,7,1

20,Female,8,0,0,Less than high school,9,1

54,Male,7,0,1,Doctoral degree,0,1

47,Female,7,0,1,High school diploma or equivalent,2,1

53,Female,8,0,1,Bachelor’s degree,8,1

48,Male,7,1,0,High school diploma or equivalent,4,1

56,Female,2,1,0,High school diploma or equivalent,4,0

33,Male,10,1,1,Associate degree,9,1

38,Male,8,1,1,Bachelor’s degree,3,1

32,Female,5,0,1,Bachelor’s degree,1,1

54,Female,6,1,1,Less than high school,7,0

73,Female,3,1,0,"Some college, no degree",4,0

48,Male,10,1,1,Less than high school,6,1

70,Female,2,0,1,Doctoral degree,2,0

47,Male,3,1,0,High school diploma or equivalent,3,0

73,Male,5,1,0,Master’s degree,4,1

26,Male,6,0,1,Master’s degree,3,1

76,Male,7,1,0,High school diploma or equivalent,1,1

31,Male,6,1,0,Less than high school,0,1

52,Male,10,0,1,"Some college, no degree",7,1

65,Female,5,0,1,High school diploma or equivalent,5,0

38,Female,7,0,0,High school diploma or equivalent,8,1

33,Male,4,1,0,Associate degree,5,0

59,Male,5,0,0,"Some college, no degree",0,1

32,Male,6,1,0,High school diploma or equivalent,9,0

32,Male,3,1,0,Associate degree,4,0

32,Female,4,1,1,Master’s degree,0,0

28,Female,8,1,1,High school diploma or equivalent,0,1

51,Male,2,0,0,"Some college, no degree",2,0

29,Female,9,1,1,High school diploma or equivalent,8,1

18,Male,6,1,1,Less than high school,2,0

38,Female,2,1,0,Less than high school,1,0

22,Female,9,0,1,High school diploma or equivalent,7,1

30,Male,9,1,1,"Some college, no degree",3,1

46,Female,0,0,0,Associate degree,2,0

22,Male,7,0,1,Bachelor’s degree,2,1

62,Male,6,1,0,"Some college, no degree",5,0

67,Male,4,1,0,Bachelor’s degree,7,0

60,Male,6,1,1,"Some college, no degree",1,0

67,Male,3,1,0,High school diploma or equivalent,3,0

42,Female,5,1,1,"Some college, no degree",2,0

56,Male,6,0,1,"Some college, no degree",7,0

55,Male,7,1,0,Doctoral degree,7,1

48,Male,3,1,0,Less than high school,2,0

74,Female,2,1,0,Doctoral degree,0,0

74,Male,5,0,1,Doctoral degree,7,0

35,Female,7,1,1,High school diploma or equivalent,1,1

31,Male,6,1,0,Associate degree,4,1

61,Female,4,1,0,"Some college, no degree",9,0

37,Male,6,0,1,Doctoral degree,0,1

56,Female,7,1,1,High school diploma or equivalent,4,1

60,Male,9,0,1,Less than high school,8,1

26,Female,4,0,1,Doctoral degree,6,0

26,Male,6,0,1,Master’s degree,3,1

30,Female,8,0,1,Associate degree,8,1

69,Male,5,1,0,Associate degree,9,0

76,Male,3,0,1,Master’s degree,3,0

28,Male,9,1,1,Doctoral degree,9,1

27,Male,4,0,1,Doctoral degree,3,0

54,Male,5,0,0,High school diploma or equivalent,5,0

50,Female,6,0,1,Less than high school,7,0

43,Female,4,1,0,Associate degree,9,0

37,Male,7,1,1,High school diploma or equivalent,7,0

20,Male,8,1,0,Bachelor’s degree,7,1

34,Male,5,0,0,Less than high school,5,0

76,Male,5,0,1,Associate degree,9,0

58,Male,5,1,1,Master’s degree,0,0

77,Female,7,1,1,High school diploma or equivalent,7,0

28,Male,10,1,1,Doctoral degree,9,1

37,Female,7,1,1,Less than high school,9,0

77,Female,2,0,0,Less than high school,0,0

34,Female,3,0,0,Associate degree,8,0

74,Male,7,1,0,Bachelor’s degree,6,1

53,Female,7,1,1,Associate degree,0,1

53,Female,7,0,1,High school diploma or equivalent,4,1

24,Male,10,1,1,Associate degree,9,1

37,Female,7,1,0,Less than high school,6,1

31,Female,8,1,0,Less than high school,5,1

76,Male,6,1,0,Bachelor’s degree,3,1

53,Male,6,1,1,Less than high school,2,0

44,Female,2,1,0,Bachelor’s degree,1,0

20,Male,10,1,1,Master’s degree,5,1

51,Male,5,0,0,"Some college, no degree",2,1

61,Male,3,0,0,"Some college, no degree",4,0

27,Male,10,1,1,Bachelor’s degree,6,1

45,Female,5,0,0,Bachelor’s degree,8,1

34,Female,3,0,1,Master’s degree,1,0

67,Male,4,0,0,Associate degree,2,1

62,Female,6,1,0,High school diploma or equivalent,1,1

41,Female,6,1,1,Master’s degree,8,0

59,Female,6,1,1,Bachelor’s degree,3,1

54,Male,9,1,0,"Some college, no degree",6,1

44,Female,4,0,0,Less than high school,5,0

20,Male,4,0,1,Doctoral degree,2,0

37,Male,6,1,1,Less than high school,0,0

24,Male,7,1,1,Bachelor’s degree,5,0

45,Male,4,1,1,Bachelor’s degree,3,0

36,Female,6,1,0,Doctoral degree,7,1

35,Female,9,1,1,Master’s degree,8,1

46,Male,5,1,0,Doctoral degree,6,0

65,Male,5,1,0,Master’s degree,8,0

26,Male,4,1,0,"Some college, no degree",2,0

43,Male,7,0,0,Associate degree,7,1

42,Female,3,0,0,Master’s degree,1,1

43,Male,6,1,0,High school diploma or equivalent,8,0

73,Female,3,0,0,Associate degree,7,0

75,Female,3,1,0,Doctoral degree,6,0

24,Male,7,1,1,Bachelor’s degree,9,0

21,Male,5,0,1,"Some college, no degree",3,0

45,Female,8,1,0,Less than high school,8,1

68,Male,3,0,0,Bachelor’s degree,9,0

67,Female,2,0,0,High school diploma or equivalent,2,0

19,Female,6,1,0,Master’s degree,3,1

56,Female,3,0,1,Less than high school,2,0

73,Male,7,0,0,Bachelor’s degree,7,1

47,Male,5,1,0,High school diploma or equivalent,8,0

42,Male,5,1,0,Bachelor’s degree,4,1

64,Female,6,1,1,Associate degree,6,0

76,Male,10,1,1,High school diploma or equivalent,9,1

76,Male,4,0,1,Doctoral degree,2,0

18,Male,11,1,1,Master’s degree,9,1

30,Female,8,1,1,High school diploma or equivalent,4,1

47,Female,4,1,1,Less than high school,3,0

75,Female,3,1,0,Doctoral degree,5,0

66,Male,4,0,0,Less than high school,6,0

38,Female,5,1,1,Doctoral degree,6,0

66,Female,4,0,1,Master’s degree,7,0

43,Female,7,1,1,High school diploma or equivalent,5,0

50,Male,3,0,0,Doctoral degree,9,0

36,Female,4,1,0,Master’s degree,3,1

72,Male,7,0,1,"Some college, no degree",3,1

21,Male,8,1,1,Bachelor’s degree,7,0

24,Male,8,1,0,Less than high school,9,1

55,Male,8,1,1,High school diploma or equivalent,5,0

57,Female,9,1,1,High school diploma or equivalent,7,1

19,Female,8,0,1,Doctoral degree,8,1

74,Female,1,0,0,"Some college, no degree",3,0

71,Male,2,0,0,Master’s degree,3,0

61,Male,8,1,1,Doctoral degree,0,1

36,Male,5,0,1,Less than high school,3,0

54,Female,8,1,0,High school diploma or equivalent,8,1

56,Male,6,0,0,Bachelor’s degree,9,1

43,Female,4,1,1,Associate degree,0,0

35,Female,7,0,1,Bachelor’s degree,6,1

38,Female,9,1,1,Associate degree,6,1

24,Male,4,1,1,Master’s degree,3,0

20,Male,8,1,1,Associate degree,7,0

74,Female,1,0,0,"Some college, no degree",0,0

77,Female,4,1,1,Doctoral degree,4,0

40,Male,5,1,0,Associate degree,4,1

61,Female,6,1,0,High school diploma or equivalent,1,1

66,Female,6,1,1,Master’s degree,7,0

40,Male,7,0,1,Less than high school,5,0

71,Male,7,0,0,Bachelor’s degree,6,1

52,Male,5,1,0,Bachelor’s degree,4,1

27,Male,8,0,1,Bachelor’s degree,9,1

50,Male,5,0,0,Less than high school,2,1

71,Male,9,0,1,Master’s degree,7,1

40,Female,8,0,1,Associate degree,9,1

70,Female,6,1,0,"Some college, no degree",0,1

54,Female,5,0,1,Master’s degree,7,0

26,Male,9,1,0,High school diploma or equivalent,6,1

67,Male,8,0,1,Less than high school,0,1

64,Female,6,1,0,Master’s degree,9,1

70,Female,6,0,1,Bachelor’s degree,1,1

27,Female,2,0,0,Master’s degree,7,0

40,Male,7,0,0,Associate degree,5,1

19,Female,4,1,0,High school diploma or equivalent,4,0

56,Female,1,0,0,Associate degree,2,0

29,Male,5,0,0,High school diploma or equivalent,0,1

21,Female,11,1,1,Less than high school,9,1

28,Male,7,1,1,Doctoral degree,6,0

70,Female,4,1,1,Associate degree,1,0

40,Male,10,0,1,Less than high school,8,1

66,Female,4,0,0,Master’s degree,1,1

67,Female,6,1,1,Master’s degree,7,0

43,Male,8,1,1,"Some college, no degree",9,0

31,Male,4,0,1,Doctoral degree,1,0

71,Female,9,0,1,Less than high school,7,1

75,Male,1,0,0,Associate degree,1,0

35,Male,7,1,0,Doctoral degree,9,1

40,Female,2,0,0,Doctoral degree,5,0

71,Male,5,1,1,Associate degree,2,0

43,Female,5,0,1,"Some college, no degree",7,0

40,Female,6,1,1,High school diploma or equivalent,9,0

71,Male,6,1,0,Master’s degree,2,1

68,Male,7,0,1,Associate degree,4,1

29,Male,8,1,1,"Some college, no degree",3,1

33,Male,4,1,1,Associate degree,3,0

50,Female,2,1,0,Less than high school,0,0

37,Female,4,0,0,Master’s degree,2,1

36,Female,8,1,1,High school diploma or equivalent,4,1

29,Male,2,1,0,Bachelor’s degree,2,0

38,Female,4,0,0,Bachelor’s degree,1,1

49,Female,8,1,0,Less than high school,9,1

46,Male,8,0,1,High school diploma or equivalent,1,1

70,Female,5,0,1,Associate degree,1,1

19,Male,7,1,1,Master’s degree,7,0

62,Male,3,1,0,High school diploma or equivalent,0,0

31,Male,6,0,0,Associate degree,5,1

43,Male,7,1,0,Doctoral degree,6,1

25,Male,4,0,0,High school diploma or equivalent,6,0

61,Male,7,1,1,Bachelor’s degree,7,0

52,Male,3,0,0,Doctoral degree,6,0

56,Female,4,1,0,Less than high school,6,0

39,Female,6,0,0,Less than high school,9,1

73,Female,3,1,0,Doctoral degree,8,0

45,Female,6,0,1,High school diploma or equivalent,6,0

27,Male,10,1,1,Associate degree,5,1

50,Male,7,1,1,High school diploma or equivalent,8,0

36,Male,6,1,0,Less than high school,0,1

38,Male,5,1,0,Associate degree,2,1

43,Male,3,1,0,Master’s degree,4,0

23,Female,9,0,1,Less than high school,6,1

31,Female,3,1,1,Master’s degree,1,0

40,Female,4,0,0,Associate degree,1,1

77,Female,4,1,0,"Some college, no degree",9,0

37,Male,8,1,0,Doctoral degree,5,1

59,Female,4,0,0,High school diploma or equivalent,8,0

69,Female,4,0,0,High school diploma or equivalent,2,1

40,Male,7,0,1,"Some college, no degree",6,0

66,Male,9,1,1,Master’s degree,9,1

51,Female,7,0,1,High school diploma or equivalent,1,1

64,Female,7,0,1,Master’s degree,8,1

35,Male,6,0,1,"Some college, no degree",5,0

35,Female,7,1,0,Associate degree,8,1

53,Male,3,1,0,Bachelor’s degree,1,0

65,Female,4,1,0,Master’s degree,6,0

32,Male,9,0,1,Doctoral degree,7,1

56,Female,6,0,1,High school diploma or equivalent,3,1

25,Male,8,0,1,"Some college, no degree",1,1

59,Male,8,1,1,Master’s degree,3,1

74,Female,6,0,1,High school diploma or equivalent,0,1

49,Male,7,0,1,Less than high school,1,1

23,Male,8,1,0,Bachelor’s degree,6,1

48,Male,8,0,1,Master’s degree,8,1

63,Female,4,1,0,High school diploma or equivalent,5,0

30,Female,4,0,0,High school diploma or equivalent,2,1

31,Male,1,0,0,Associate degree,4,0

32,Male,5,1,0,Bachelor’s degree,6,0

43,Female,2,1,0,Master’s degree,0,0
